YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,T2M,T2MDEW,T2M_MAX,T2M_MIN,TS,WS10M,WD10M,WS50M,WD50M,PS,PRECTOTCORR,RH2M
1988,12,31,2.03,0.45,286.6,39.8,-999.0,-999.0,-999.0,-999.0,7.28,3.9,14.14,3.03,6.87,3.67,192.75,5.41,192.62,98.31,0.05,80.06
1989,1,1,1.72,0.38,308.2,33.9,-999.0,-999.0,-999.0,-999.0,7.43,3.08,13.86,1.66,6.68,2.24,265.62,3.48,266.56,98.06,0.0,74.75
1989,1,2,1.86,0.41,305.5,36.5,-999.0,-999.0,-999.0,-999.0,8.78,3.71,14.12,3.58,8.3,2.45,157.5,3.53,157.75,98.02,0.01,72.25
1989,1,3,2.32,0.5,267.4,44.8,-999.0,-999.0,-999.0,-999.0,7.63,3.39,14.29,3.44,7.3,2.84,125.75,4.05,140.56,98.29,0.04,76.56
1989,1,4,2.61,0.56,254.9,49.6,-999.0,-999.0,-999.0,-999.0,7.04,4.11,13.62,2.1,6.44,2.12,214.56,3.15,200.25,98.48,0.05,81.0
1989,1,5,2.16,0.46,286.7,42.0,-999.0,-999.0,-999.0,-999.0,7.34,2.55,12.49,1.58,6.08,2.05,280.88,2.93,280.25,98.2,0.05,73.25
1989,1,6,2.58,0.55,286.1,49.4,-999.0,-999.0,-999.0,-999.0,7.14,1.09,13.26,2.73,6.66,3.44,317.31,5.38,317.44,97.59,0.86,69.31
1989,1,7,2.8,0.59,269.1,52.6,-999.0,-999.0,-999.0,-999.0,6.99,-0.56,15.55,1.16,5.94,3.5,284.56,5.3,285.31,97.33,0.0,61.88
1989,1,8,2.35,0.49,275.3,45.4,-999.0,-999.0,-999.0,-999.0,7.97,1.98,16.64,2.78,7.41,3.97,329.19,6.48,329.12,97.45,0.02,69.44
1989,1,9,2.77,0.58,268.0,53.6,-999.0,-999.0,-999.0,-999.0,8.08,3.6,16.94,2.05,7.47,3.69,263.69,5.86,264.12,97.71,0.43,73.25
1989,1,10,2.84,0.59,264.4,54.1,-999.0,-999.0,-999.0,-999.0,9.87,-1.1,19.14,4.57,9.01,4.88,253.75,8.05,254.31,97.62,0.0,49.5
1989,1,11,2.86,0.59,257.0,53.9,-999.0,-999.0,-999.0,-999.0,9.8,-4.09,19.33,3.62,8.24,3.47,261.5,6.0,262.38,97.66,0.0,39.94
1989,1,12,2.94,0.61,257.3,54.4,-999.0,-999.0,-999.0,-999.0,10.4,-2.2,18.48,4.81,7.56,2.41,241.69,3.42,241.94,97.88,0.0,42.56
1989,1,13,2.84,0.59,286.5,53.4,-999.0,-999.0,-999.0,-999.0,9.81,0.51,16.73,5.74,7.87,2.25,183.56,3.2,184.69,98.26,0.0,54.38
1989,1,14,2.11,0.43,294.7,41.2,-999.0,-999.0,-999.0,-999.0,8.49,5.55,14.05,3.84,8.52,3.43,49.88,5.12,50.12,98.44,0.0,82.06
1989,1,15,1.88,0.38,306.1,37.2,-999.0,-999.0,-999.0,-999.0,9.31,6.96,12.8,6.63,9.39,4.26,60.5,6.12,61.19,98.52,0.01,86.0
1989,1,16,2.35,0.48,304.0,45.7,-999.0,-999.0,-999.0,-999.0,7.53,5.36,11.85,4.23,7.35,3.19,67.56,4.97,67.94,98.47,0.01,86.06
1989,1,17,2.82,0.56,307.5,55.0,-999.0,-999.0,-999.0,-999.0,9.04,6.5,13.61,5.9,9.18,2.81,101.81,4.27,102.38,98.25,0.07,85.31
1989,1,18,3.21,0.63,301.0,61.7,-999.0,-999.0,-999.0,-999.0,9.08,6.83,12.47,6.12,9.11,2.59,69.75,4.01,70.81,97.94,0.05,85.94
1989,1,19,3.73,0.73,253.3,69.6,-999.0,-999.0,-999.0,-999.0,10.65,7.4,15.01,6.94,11.15,3.14,67.19,4.82,67.88,97.9,0.03,80.62
1989,1,20,3.81,0.74,260.7,71.1,-999.0,-999.0,-999.0,-999.0,10.35,7.21,15.15,6.86,10.95,2.96,68.88,4.41,69.5,98.04,0.07,82.31
1989,1,21,2.94,0.57,300.9,56.4,-999.0,-999.0,-999.0,-999.0,10.62,7.42,14.69,7.67,10.12,1.86,81.12,2.69,82.5,97.8,0.82,81.62
1989,1,22,2.96,0.57,287.4,56.7,-999.0,-999.0,-999.0,-999.0,9.42,3.73,14.93,6.18,9.21,3.88,326.44,5.85,326.0,97.56,0.15,70.69
1989,1,23,2.54,0.48,291.1,49.2,-999.0,-999.0,-999.0,-999.0,7.65,2.45,12.37,3.54,7.5,3.95,308.19,6.36,308.44,97.36,2.85,71.5
1989,1,24,2.24,0.42,279.5,44.0,-999.0,-999.0,-999.0,-999.0,7.94,5.02,13.37,4.13,7.72,4.46,334.31,7.32,334.56,97.61,1.78,83.19
1989,1,25,2.14,0.4,284.7,41.7,-999.0,-999.0,-999.0,-999.0,7.4,4.44,12.7,3.3,6.98,3.37,196.88,5.23,196.56,97.9,0.46,82.56
1989,1,26,2.94,0.55,282.1,56.2,-999.0,-999.0,-999.0,-999.0,7.93,2.4,15.07,2.99,7.45,2.57,258.19,4.0,259.62,97.85,0.26,71.88
1989,1,27,2.58,0.48,298.3,49.6,-999.0,-999.0,-999.0,-999.0,7.91,2.04,14.66,3.39,7.7,2.91,178.12,4.46,178.31,98.11,0.08,69.25
1989,1,28,1.38,0.25,304.9,27.7,-999.0,-999.0,-999.0,-999.0,7.85,6.05,11.19,4.61,8.01,3.47,52.81,4.85,53.81,98.22,4.61,88.06
1989,1,29,2.12,0.38,293.2,41.5,-999.0,-999.0,-999.0,-999.0,8.12,5.27,12.1,4.41,8.28,4.2,30.31,6.24,30.44,98.27,3.07,83.69
1989,1,30,2.98,0.53,301.9,57.6,-999.0,-999.0,-999.0,-999.0,6.98,3.8,13.39,2.34,7.06,3.91,116.94,6.14,116.75,98.56,0.27,81.69
1989,1,31,4.21,0.75,241.6,76.2,-999.0,-999.0,-999.0,-999.0,7.41,2.26,13.86,3.35,7.11,2.8,146.94,3.71,132.44,98.76,0.01,72.62
1989,2,1,3.73,0.66,249.4,69.5,-999.0,-999.0,-999.0,-999.0,7.12,1.41,14.03,2.56,6.58,1.96,171.06,2.79,156.56,98.6,0.0,70.81
1989,2,2,3.35,0.59,275.7,64.1,-999.0,-999.0,-999.0,-999.0,7.67,-0.49,14.82,3.54,6.71,2.34,227.5,3.34,229.81,98.38,0.0,58.38
1989,2,3,2.96,0.52,288.9,57.1,-999.0,-999.0,-999.0,-999.0,7.52,0.11,14.87,2.28,7.05,2.91,224.56,4.36,225.25,98.3,0.0,62.06
1989,2,4,3.94,0.67,259.3,73.1,-999.0,-999.0,-999.0,-999.0,7.67,-1.08,14.88,2.53,7.3,3.16,235.81,4.71,236.25,98.17,0.0,56.69
1989,2,5,2.98,0.51,302.0,57.1,-999.0,-999.0,-999.0,-999.0,8.31,0.55,14.94,4.65,7.48,1.91,205.88,2.86,207.38,97.97,0.01,61.31
1989,2,6,2.68,0.45,307.9,52.5,-999.0,-999.0,-999.0,-999.0,7.98,4.26,13.66,4.01,7.32,2.83,54.44,4.15,55.44,98.19,2.83,78.88
1989,2,7,3.27,0.55,274.6,62.4,-999.0,-999.0,-999.0,-999.0,7.72,2.12,14.51,2.0,6.88,3.14,75.44,4.49,75.12,98.16,0.15,69.88
1989,2,8,3.43,0.57,260.8,65.4,-999.0,-999.0,-999.0,-999.0,7.37,1.3,14.57,1.66,7.2,2.3,155.62,3.31,153.81,97.89,0.02,68.12
1989,2,9,3.65,0.59,260.4,68.2,-999.0,-999.0,-999.0,-999.0,9.04,0.51,17.33,2.87,8.44,2.9,268.38,4.38,269.62,97.42,0.05,58.75
1989,2,10,2.73,0.45,294.2,53.1,-999.0,-999.0,-999.0,-999.0,8.16,3.33,13.27,3.8,8.37,4.02,159.12,6.2,159.25,97.51,0.23,73.0
1989,2,11,2.06,0.33,309.1,41.1,-999.0,-999.0,-999.0,-999.0,7.97,6.19,11.79,3.5,8.02,5.09,33.88,7.4,34.69,98.24,1.74,87.69
1989,2,12,2.7,0.43,313.7,53.1,-999.0,-999.0,-999.0,-999.0,9.31,5.62,13.85,6.53,9.46,3.97,55.25,5.79,55.88,98.84,1.35,78.94
1989,2,13,3.87,0.61,270.2,71.7,-999.0,-999.0,-999.0,-999.0,8.86,2.05,16.72,2.8,8.99,3.32,326.94,5.14,312.06,98.47,0.03,66.81
1989,2,14,2.95,0.46,311.0,58.0,-999.0,-999.0,-999.0,-999.0,8.52,2.76,15.84,2.46,8.79,4.7,314.81,7.14,314.88,97.53,0.18,70.69
1989,2,15,1.55,0.24,311.5,31.7,-999.0,-999.0,-999.0,-999.0,6.83,3.01,10.83,2.76,6.77,5.71,208.06,8.02,194.06,96.65,6.71,77.56
1989,2,16,3.47,0.53,275.4,67.3,-999.0,-999.0,-999.0,-999.0,7.12,1.08,13.05,2.69,7.2,7.34,232.94,10.27,233.56,97.29,0.08,68.5
1989,2,17,4.33,0.66,270.3,81.9,-999.0,-999.0,-999.0,-999.0,8.66,-0.56,19.05,0.35,8.59,3.72,272.38,6.23,274.06,97.7,0.0,59.69
1989,2,18,4.45,0.67,291.5,84.6,-999.0,-999.0,-999.0,-999.0,12.14,-4.02,22.25,3.76,10.99,2.8,217.25,4.85,217.0,97.86,0.0,37.44
1989,2,19,4.42,0.66,290.2,83.4,-999.0,-999.0,-999.0,-999.0,11.8,-0.97,20.39,4.9,10.93,3.16,168.81,4.68,153.19,98.23,0.0,47.31
1989,2,20,3.9,0.58,294.7,73.9,-999.0,-999.0,-999.0,-999.0,12.73,0.28,21.44,6.76,11.49,2.76,241.69,4.34,242.81,98.18,0.0,45.5
1989,2,21,4.0,0.59,303.1,76.8,-999.0,-999.0,-999.0,-999.0,12.44,0.36,20.15,6.23,12.01,4.6,241.06,7.05,241.44,97.58,0.0,45.81
1989,2,22,3.8,0.55,313.3,73.4,-999.0,-999.0,-999.0,-999.0,13.26,1.18,20.52,8.04,12.9,2.61,234.44,4.05,235.38,97.25,0.0,46.31
1989,2,23,3.62,0.52,310.4,70.5,-999.0,-999.0,-999.0,-999.0,13.01,2.26,20.32,8.4,12.83,2.35,111.38,3.31,111.88,96.76,0.0,50.81
1989,2,24,3.61,0.52,330.3,70.2,-999.0,-999.0,-999.0,-999.0,13.18,0.77,20.44,9.02,11.9,4.22,235.0,6.26,234.81,95.98,0.0,45.56
1989,2,25,3.81,0.54,340.8,74.1,-999.0,-999.0,-999.0,-999.0,13.47,3.1,20.0,8.68,13.83,6.5,247.06,9.05,247.56,95.29,0.02,51.69
1989,2,26,3.84,0.54,329.9,74.8,-999.0,-999.0,-999.0,-999.0,15.42,5.95,24.18,9.39,15.69,6.18,254.81,8.78,255.62,95.21,0.03,56.69
1989,2,27,3.27,0.45,335.0,65.7,-999.0,-999.0,-999.0,-999.0,12.11,3.26,18.27,6.12,12.44,5.64,298.81,8.62,298.31,95.93,0.01,59.12
1989,2,28,3.76,0.52,312.3,74.8,-999.0,-999.0,-999.0,-999.0,11.82,1.63,21.92,3.23,11.97,4.03,271.88,6.15,272.81,96.62,0.0,53.56
1989,3,1,4.42,0.6,292.1,86.0,-999.0,-999.0,-999.0,-999.0,14.9,4.59,23.73,7.7,14.76,4.73,274.12,7.09,274.88,96.76,0.0,54.31
1989,3,2,4.5,0.61,291.3,86.4,-999.0,-999.0,-999.0,-999.0,14.94,3.61,23.67,7.44,15.44,3.61,284.0,6.2,285.62,97.4,0.0,54.31
1989,3,3,4.59,0.62,301.5,87.6,-999.0,-999.0,-999.0,-999.0,15.76,2.71,25.15,9.16,15.62,4.85,255.25,7.69,256.38,97.06,0.0,45.5
1989,3,4,4.54,0.6,297.0,87.9,-999.0,-999.0,-999.0,-999.0,13.45,3.58,22.0,7.19,14.27,4.25,339.19,6.62,338.69,97.12,0.0,58.12
1989,3,5,4.58,0.6,294.5,87.7,-999.0,-999.0,-999.0,-999.0,11.15,1.35,19.23,4.59,11.94,3.43,170.38,4.98,169.44,97.4,0.0,58.88
1989,3,6,4.73,0.62,270.6,89.8,-999.0,-999.0,-999.0,-999.0,12.4,2.02,20.98,6.69,12.51,2.08,173.62,3.09,178.81,97.28,0.0,53.44
1989,3,7,4.71,0.61,274.0,88.9,-999.0,-999.0,-999.0,-999.0,12.15,2.51,20.61,5.64,12.66,2.32,122.19,3.46,128.44,97.27,0.0,59.44
1989,3,8,4.32,0.55,315.9,84.2,-999.0,-999.0,-999.0,-999.0,13.26,2.21,20.86,5.98,12.9,3.09,244.12,4.45,246.06,97.16,0.31,51.19
1989,3,9,2.05,0.27,347.7,41.7,-999.0,-999.0,-999.0,-999.0,11.58,4.74,16.62,6.87,11.76,5.27,327.0,7.66,326.56,96.95,1.96,64.94
1989,3,10,2.09,0.27,343.6,43.4,-999.0,-999.0,-999.0,-999.0,10.44,6.23,14.05,6.88,10.45,7.62,218.88,10.55,204.38,96.96,3.98,76.75
1989,3,11,4.06,0.51,340.8,80.2,-999.0,-999.0,-999.0,-999.0,12.3,6.38,18.6,7.66,12.9,5.98,160.0,8.13,159.94,97.41,1.46,70.75
1989,3,12,5.15,0.64,287.0,98.4,-999.0,-999.0,-999.0,-999.0,12.94,3.09,21.59,5.53,13.24,3.61,180.94,5.45,180.44,97.49,0.0,58.56
1989,3,13,5.07,0.62,286.7,96.8,-999.0,-999.0,-999.0,-999.0,15.53,2.48,25.12,7.09,14.96,3.61,250.0,5.25,251.06,96.98,0.0,46.5
1989,3,14,5.09,0.62,296.4,97.7,-999.0,-999.0,-999.0,-999.0,16.29,4.27,25.01,9.8,16.52,3.32,186.19,4.88,170.5,96.83,0.0,49.31
1989,3,15,5.04,0.62,284.2,96.6,-999.0,-999.0,-999.0,-999.0,14.15,3.97,23.92,5.94,15.65,2.12,196.69,3.29,196.69,96.88,0.01,57.19
1989,3,16,5.24,0.63,295.8,101.1,-999.0,-999.0,-999.0,-999.0,15.33,5.3,24.76,8.04,15.62,3.09,194.5,4.39,196.0,96.56,0.0,55.88
1989,3,17,5.2,0.62,299.5,99.9,-999.0,-999.0,-999.0,-999.0,16.05,6.51,23.64,11.15,15.59,2.48,174.06,3.44,175.94,96.26,0.0,55.88
1989,3,18,5.44,0.65,317.2,103.1,-999.0,-999.0,-999.0,-999.0,16.01,8.78,23.91,10.84,16.58,3.09,120.19,3.82,121.38,96.33,0.02,67.88
1989,3,19,3.82,0.45,366.0,79.0,-999.0,-999.0,-999.0,-999.0,15.42,8.98,23.55,10.12,16.46,4.09,100.56,5.5,101.56,95.91,0.34,70.94
1989,3,20,4.32,0.51,330.1,84.4,-999.0,-999.0,-999.0,-999.0,12.21,2.17,19.58,6.65,12.68,5.19,235.0,7.19,234.75,95.65,0.11,54.62
1989,3,21,4.27,0.5,312.7,83.8,-999.0,-999.0,-999.0,-999.0,11.32,3.06,16.99,7.41,11.66,6.28,318.06,9.05,318.19,96.09,0.15,59.38
1989,3,22,2.77,0.32,326.3,56.4,-999.0,-999.0,-999.0,-999.0,11.08,4.9,17.65,5.94,11.67,5.37,330.69,7.67,330.88,96.6,4.35,67.94
1989,3,23,4.84,0.55,311.9,93.8,-999.0,-999.0,-999.0,-999.0,12.58,5.24,19.74,6.93,13.22,8.21,328.62,10.85,329.0,96.79,0.44,65.12
1989,3,24,3.69,0.42,328.1,73.8,-999.0,-999.0,-999.0,-999.0,12.41,4.26,19.25,6.86,12.94,8.79,335.25,11.64,335.5,96.67,0.68,60.38
1989,3,25,5.71,0.65,280.4,108.0,-999.0,-999.0,-999.0,-999.0,12.68,4.0,20.22,6.9,13.49,5.91,335.5,8.52,335.62,96.9,0.26,61.56
1989,3,26,5.67,0.64,294.1,107.1,-999.0,-999.0,-999.0,-999.0,13.28,3.8,22.62,4.8,14.37,3.16,190.88,4.8,189.19,97.16,0.01,60.12
1989,3,27,5.87,0.66,290.6,109.7,-999.0,-999.0,-999.0,-999.0,15.33,2.77,23.49,9.18,15.4,3.1,205.62,4.4,207.25,97.26,0.0,46.94
1989,3,28,5.22,0.58,308.2,101.4,-999.0,-999.0,-999.0,-999.0,13.37,7.27,21.52,7.71,14.38,3.74,141.38,5.17,141.81,97.06,0.0,72.06
1989,3,29,5.7,0.62,313.4,108.8,-999.0,-999.0,-999.0,-999.0,15.41,8.43,23.62,10.05,16.27,5.48,89.56,7.59,91.31,96.84,0.0,69.38
1989,3,30,5.95,0.66,304.4,112.9,-999.0,-999.0,-999.0,-999.0,15.91,8.51,25.1,10.26,16.97,4.57,87.25,6.52,89.12,96.93,0.0,67.88
1989,3,31,5.97,0.65,327.2,114.4,-999.0,-999.0,-999.0,-999.0,16.9,7.16,27.88,9.33,17.16,4.09,125.06,5.88,128.44,96.92,0.0,63.44
1989,4,1,5.9,0.64,331.9,112.0,-999.0,-999.0,-999.0,-999.0,19.1,4.61,29.85,11.18,18.91,2.63,171.06,3.69,170.56,96.72,0.0,50.31
1989,4,2,5.47,0.59,329.2,105.6,-999.0,-999.0,-999.0,-999.0,17.94,4.15,26.99,10.21,18.65,3.86,127.31,5.66,129.94,96.56,0.0,44.44
1989,4,3,5.29,0.56,344.0,103.1,-999.0,-999.0,-999.0,-999.0,18.26,5.42,27.37,11.67,18.66,5.12,206.69,7.28,206.81,95.68,0.07,48.94
1989,4,4,5.9,0.62,325.0,113.4,-999.0,-999.0,-999.0,-999.0,17.87,2.2,26.83,10.73,17.73,5.52,207.06,7.43,207.62,95.43,0.0,39.69
1989,4,5,4.96,0.52,347.4,96.3,-999.0,-999.0,-999.0,-999.0,14.44,-1.72,22.3,6.58,15.57,4.91,257.88,6.63,258.5,96.26,0.01,39.56
1989,4,6,5.84,0.62,302.4,110.2,-999.0,-999.0,-999.0,-999.0,13.89,0.67,21.27,6.65,15.75,2.52,266.38,3.98,264.62,96.95,0.0,46.12
1989,4,7,6.07,0.63,324.6,115.9,-999.0,-999.0,-999.0,-999.0,13.65,5.06,21.66,7.19,15.05,3.84,144.81,5.07,145.69,97.3,0.0,63.06
1989,4,8,6.03,0.62,317.2,113.9,-999.0,-999.0,-999.0,-999.0,14.83,6.5,23.53,8.01,16.25,3.07,165.31,3.95,166.5,96.96,0.0,64.44
1989,4,9,5.99,0.62,305.2,114.0,-999.0,-999.0,-999.0,-999.0,16.28,8.73,25.93,8.79,17.49,3.98,86.31,5.51,87.12,96.56,0.0,67.69
1989,4,10,6.33,0.65,309.9,120.6,-999.0,-999.0,-999.0,-999.0,17.6,6.1,27.34,10.62,18.72,4.95,134.31,6.86,135.81,95.61,0.01,56.38
1989,4,11,3.72,0.38,345.4,74.5,-999.0,-999.0,-999.0,-999.0,15.12,7.32,20.72,10.82,15.95,4.39,322.81,6.32,322.88,95.88,2.79,62.56
1989,4,12,6.0,0.61,349.0,115.5,-999.0,-999.0,-999.0,-999.0,17.4,5.52,25.35,9.98,18.83,3.8,282.19,5.79,282.44,96.3,0.06,50.38
1989,4,13,5.86,0.59,348.3,113.8,-999.0,-999.0,-999.0,-999.0,17.87,6.43,23.93,11.13,19.04,4.03,272.31,5.88,286.5,96.18,0.15,51.88
1989,4,14,5.38,0.54,352.2,106.6,-999.0,-999.0,-999.0,-999.0,17.21,4.71,25.05,10.66,18.75,5.02,304.88,6.91,318.62,96.37,0.01,48.5
1989,4,15,6.05,0.61,299.2,114.0,-999.0,-999.0,-999.0,-999.0,14.8,0.62,24.27,5.44,16.4,4.1,254.25,6.1,254.12,96.86,0.0,46.5
1989,4,16,6.05,0.6,310.9,115.7,-999.0,-999.0,-999.0,-999.0,17.14,3.0,26.44,9.0,18.17,3.67,196.5,5.19,198.56,96.67,0.0,43.75
1989,4,17,5.33,0.53,341.3,104.8,-999.0,-999.0,-999.0,-999.0,16.89,7.87,25.24,9.19,18.98,4.55,91.5,6.01,92.94,96.41,0.05,60.56
1989,4,18,6.2,0.62,329.9,117.9,-999.0,-999.0,-999.0,-999.0,16.03,4.13,23.99,8.36,18.3,3.98,66.81,5.23,66.25,96.62,0.03,49.19
1989,4,19,3.98,0.39,345.5,80.6,-999.0,-999.0,-999.0,-999.0,14.23,4.16,20.12,9.48,14.78,3.57,67.44,5.24,67.75,96.73,0.09,53.19
1989,4,20,6.72,0.66,349.2,130.1,-999.0,-999.0,-999.0,-999.0,17.47,7.58,25.52,9.09,18.53,3.74,50.69,5.54,50.38,96.48,0.0,56.75
1989,4,21,6.3,0.62,355.4,122.6,-999.0,-999.0,-999.0,-999.0,18.37,9.12,25.0,12.8,19.62,6.48,30.06,8.27,14.62,96.56,0.97,57.44
1989,4,22,6.34,0.62,330.2,120.3,-999.0,-999.0,-999.0,-999.0,17.61,5.77,25.67,8.69,19.76,3.9,159.75,5.15,158.69,96.72,0.06,51.88
1989,4,23,5.71,0.55,350.1,112.3,-999.0,-999.0,-999.0,-999.0,17.71,6.78,24.48,11.27,19.12,1.81,81.12,2.48,83.25,96.73,1.8,51.56
1989,4,24,6.39,0.62,325.5,123.7,-999.0,-999.0,-999.0,-999.0,18.05,6.05,25.62,11.62,19.22,3.91,115.06,5.02,115.94,96.64,0.0,47.88
1989,4,25,6.22,0.6,324.3,118.2,-999.0,-999.0,-999.0,-999.0,17.4,7.6,24.9,10.02,18.29,5.45,132.12,6.97,134.12,96.02,0.0,58.88
1989,4,26,6.49,0.62,348.9,125.5,-999.0,-999.0,-999.0,-999.0,19.57,2.08,28.85,12.6,20.26,4.15,196.5,5.88,197.75,95.64,0.31,34.69
1989,4,27,4.03,0.38,356.9,81.2,-999.0,-999.0,-999.0,-999.0,15.2,5.19,23.89,9.22,17.33,5.61,274.06,7.21,274.69,96.26,6.56,55.19
1989,4,28,6.48,0.62,349.9,125.6,-999.0,-999.0,-999.0,-999.0,14.51,2.19,22.7,5.95,16.33,4.58,287.94,6.27,289.06,96.62,3.74,51.38
1989,4,29,5.76,0.55,361.3,113.5,-999.0,-999.0,-999.0,-999.0,12.58,1.43,17.6,7.48,13.74,6.7,303.5,9.02,303.38,96.47,0.63,50.62
1989,4,30,5.14,0.48,353.4,102.5,-999.0,-999.0,-999.0,-999.0,12.33,2.23,18.76,7.1,13.74,4.32,320.88,6.29,320.25,96.67,0.59,52.38
1989,5,1,5.32,0.5,352.8,106.3,-999.0,-999.0,-999.0,-999.0,14.21,1.46,22.04,6.07,16.31,3.35,242.62,5.05,240.94,97.0,0.01,47.44
1989,5,2,5.19,0.48,342.6,101.1,-999.0,-999.0,-999.0,-999.0,13.68,2.57,21.15,6.12,15.44,4.01,330.12,5.82,329.25,97.0,0.0,52.31
1989,5,3,5.9,0.55,355.5,115.5,-999.0,-999.0,-999.0,-999.0,14.91,4.7,22.9,7.15,16.56,3.48,131.5,4.92,174.75,96.85,0.12,54.0
1989,5,4,5.55,0.52,363.5,110.0,-999.0,-999.0,-999.0,-999.0,14.76,6.25,19.9,8.65,15.82,3.34,59.62,4.8,58.5,96.94,2.06,59.88
1989,5,5,6.43,0.59,337.0,123.2,-999.0,-999.0,-999.0,-999.0,16.15,3.59,23.58,8.19,17.9,3.24,91.31,4.53,89.62,97.37,0.0,49.0
1989,5,6,6.14,0.57,331.6,116.9,-999.0,-999.0,-999.0,-999.0,18.12,3.34,26.5,8.99,19.77,2.41,191.5,3.36,204.12,97.34,0.0,42.5
1989,5,7,6.53,0.6,312.9,121.8,-999.0,-999.0,-999.0,-999.0,22.03,2.41,31.58,11.93,22.11,3.14,255.44,4.13,257.25,96.75,0.0,32.44
1989,5,8,6.16,0.56,339.7,118.6,-999.0,-999.0,-999.0,-999.0,22.76,0.87,32.82,13.14,23.4,4.01,255.88,5.84,257.0,96.58,0.0,28.56
1989,5,9,7.11,0.65,370.4,139.7,-999.0,-999.0,-999.0,-999.0,20.29,9.77,28.67,12.98,22.3,3.89,75.62,5.03,76.12,96.8,0.0,57.44
1989,5,10,7.31,0.66,359.5,143.2,-999.0,-999.0,-999.0,-999.0,20.92,9.13,30.05,13.11,22.91,3.05,102.25,4.27,103.38,96.86,0.0,54.56
1989,5,11,6.46,0.59,366.5,124.8,-999.0,-999.0,-999.0,-999.0,23.32,7.96,35.13,14.18,24.64,2.91,123.44,4.15,125.81,96.67,0.01,46.56
1989,5,12,5.48,0.5,392.6,109.0,-999.0,-999.0,-999.0,-999.0,25.8,5.47,37.15,17.91,25.27,4.98,242.12,6.85,241.88,96.07,0.0,33.25
1989,5,13,5.87,0.53,375.1,113.9,-999.0,-999.0,-999.0,-999.0,23.62,8.84,32.94,14.47,25.7,4.83,175.12,6.15,204.06,96.29,0.03,45.44
1989,5,14,6.57,0.59,372.9,130.8,-999.0,-999.0,-999.0,-999.0,22.49,9.43,30.15,15.47,24.48,6.04,183.19,7.45,167.31,97.0,0.04,46.5
1989,5,15,7.23,0.66,348.1,140.0,-999.0,-999.0,-999.0,-999.0,20.07,4.77,28.76,12.18,22.28,4.72,205.12,6.2,218.19,97.37,0.0,42.94
1989,5,16,5.13,0.46,355.9,102.4,-999.0,-999.0,-999.0,-999.0,19.55,4.98,27.3,12.06,21.48,3.69,108.12,4.97,106.62,97.38,0.85,42.19
1989,5,17,6.61,0.59,335.2,127.4,-999.0,-999.0,-999.0,-999.0,19.07,3.98,26.58,10.89,21.43,3.72,75.88,5.35,74.38,97.26,0.0,42.06
1989,5,18,7.18,0.64,350.4,140.8,-999.0,-999.0,-999.0,-999.0,20.87,7.01,28.19,12.98,23.14,3.1,200.69,4.02,198.56,97.15,0.03,44.44
1989,5,19,6.89,0.62,340.5,134.1,-999.0,-999.0,-999.0,-999.0,20.97,9.5,28.34,12.67,23.97,2.6,151.44,3.47,157.44,97.25,0.07,52.56
1989,5,20,6.22,0.55,365.3,124.0,-999.0,-999.0,-999.0,-999.0,23.09,9.32,31.26,14.0,24.77,4.12,201.62,5.66,203.5,97.13,0.0,48.5
1989,5,21,5.62,0.5,360.7,111.9,-999.0,-999.0,-999.0,-999.0,23.43,8.57,30.8,16.34,24.74,3.88,82.81,4.88,82.56,96.83,0.0,41.81
1989,5,22,6.89,0.61,368.6,134.7,-999.0,-999.0,-999.0,-999.0,21.64,6.56,27.57,15.55,22.74,3.23,77.25,4.51,77.38,96.82,0.0,39.44
1989,5,23,6.59,0.59,376.0,130.3,-999.0,-999.0,-999.0,-999.0,18.4,8.3,24.36,14.65,18.93,4.83,101.62,6.67,102.75,96.54,0.0,54.25
1989,5,24,6.7,0.59,384.8,132.8,-999.0,-999.0,-999.0,-999.0,21.35,11.24,30.52,14.43,23.45,5.9,73.31,7.15,75.06,96.32,0.0,57.12
1989,5,25,3.17,0.28,396.0,66.8,-999.0,-999.0,-999.0,-999.0,21.02,13.15,29.19,15.26,23.52,6.29,40.81,7.29,40.81,96.53,0.0,65.69
1989,5,26,4.1,0.36,380.9,84.8,-999.0,-999.0,-999.0,-999.0,19.31,12.42,25.39,14.72,21.6,6.73,45.06,7.9,44.25,96.91,0.68,66.62
1989,5,27,5.97,0.52,375.0,119.4,-999.0,-999.0,-999.0,-999.0,18.55,9.97,25.84,12.05,20.85,5.38,78.0,6.59,78.31,96.97,0.02,61.56
1989,5,28,7.03,0.62,360.5,137.5,-999.0,-999.0,-999.0,-999.0,19.31,10.51,25.98,12.03,21.6,4.19,92.5,5.42,92.69,96.97,0.07,60.31
1989,5,29,6.87,0.6,352.1,133.1,-999.0,-999.0,-999.0,-999.0,20.48,9.77,29.12,14.07,22.44,3.7,103.44,4.4,104.56,96.97,0.22,55.62
1989,5,30,6.35,0.55,374.5,125.5,-999.0,-999.0,-999.0,-999.0,21.99,12.54,30.87,13.98,23.78,3.72,67.69,4.82,71.5,96.36,2.8,59.38
